Component1_fraction,Component2_fraction,Component3_fraction,Component4_fraction,Component5_fraction,Component1_Contribution_Property1,Component2_Contribution_Property1,Component3_Contribution_Property1,Component4_Contribution_Property1,Component5_Contribution_Property1,Component1_Contribution_Property2,Component2_Contribution_Property2,Component3_Contribution_Property2,Component4_Contribution_Property2,Component5_Contribution_Property2,Component1_Contribution_Property3,Component2_Contribution_Property3,Component3_Contribution_Property3,Component4_Contribution_Property3,Component5_Contribution_Property3,Component1_Contribution_Property4,Component2_Contribution_Property4,Component3_Contribution_Property4,Component4_Contribution_Property4,Component5_Contribution_Property4,Component1_Contribution_Property5,Component2_Contribution_Property5,Component3_Contribution_Property5,Component4_Contribution_Property5,Component5_Contribution_Property5,Component1_Contribution_Property6,Component2_Contribution_Property6,Component3_Contribution_Property6,Component4_Contribution_Property6,Component5_Contribution_Property6,Component1_Contribution_Property7,Component2_Contribution_Property7,Component3_Contribution_Property7,Component4_Contribution_Property7,Component5_Contribution_Property7,Component1_Contribution_Property8,Component2_Contribution_Property8,Component3_Contribution_Property8,Component4_Contribution_Property8,Component5_Contribution_Property8,Component1_Contribution_Property9,Component2_Contribution_Property9,Component3_Contribution_Property9,Component4_Contribution_Property9,Component5_Contribution_Property9,Component1_Contribution_Property10,Component2_Contribution_Property10,Component3_Contribution_Property10,Component4_Contribution_Property10,Component5_Contribution_Property10,WeightedAvg_Property1,WeightedAvg_Property2,WeightedAvg_Property3,WeightedAvg_Property4,WeightedAvg_Property5,WeightedAvg_Property6,WeightedAvg_Property7,WeightedAvg_Property8,WeightedAvg_Property9,WeightedAvg_Property10,BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
0.31,0.0,0.19,0.5,0.0,-0.01758145224326612,0.0,0.03628915176490716,-0.20277479137097976,0.0,-0.028946327240872455,0.0,-0.2933104429796118,-1.1776134942983103,0.0,0.3162540164066524,0.0,-0.19815155047493166,0.049518441401036,0.0,0.229416643639595,-0.0,-0.1404746196865632,-0.5761632869423442,-0.0,0.4863361364223692,-0.0,-0.3622439827876454,-0.35133464208932313,-0.0,0.19284357347423464,-0.0,-0.1349014728557818,-0.1791793410002172,0.0,0.2704727519441445,-0.0,0.2184650784460946,0.1935575737151306,-0.0,0.0860177426387602,0.0,0.09810783387952826,-0.6957107589194733,-0.0,0.5727745405017406,-0.0,0.131811095962196,0.19459512797775094,-0.0,-0.06130364470004344,-0.0,-0.15749348879536001,0.8525096729338021,-0.0,-0.18406709184933873,-1.4998702645187945,0.16762090733275675,-0.4872212629893124,-0.22724248845459932,-0.12123724038176437,0.6824954041053697,-0.5115851824011848,0.8991807644416875,0.6337125394383987,-0.6531236828663499,-2.013713890508257,1.1024392207606275,-0.8878322653016467,0.8050188018903754,-0.5969929527838191,1.0719619684925616,-0.483249531451068,-0.088532955887509,0.5187795534506636
0.0,0.0,0.5,0.5,0.0,-0.0,-0.0,-0.37916328833412716,0.15041410206847255,0.0,-0.0,-0.0,0.7423868370089312,-0.1780972541613978,-0.0,0.0,-0.0,-0.3502521975132974,-0.20451513423574336,0.0,-0.0,-0.0,-1.382366233386885,0.5367749084587315,-0.0,-0.0,-0.0,0.0816519171501862,-0.03497204898365295,0.0,-0.0,-0.0,-0.2436544956375443,-0.8569792141221423,-0.0,-0.0,-0.0,0.4089723829857441,-0.9768837973634512,-0.0,-0.0,-0.0,-0.5946149720133893,0.3809601044700772,0.0,-0.0,0.0,0.01497593647426035,-0.1527519569902798,-0.0,-0.0,-0.0,0.14555909536871994,-0.4237515193331567,0.0,-0.2287491862656546,0.5642895828475334,-0.5547673317490407,-0.8455913249281534,0.04667986816653325,-1.1006337097596866,-0.5679114143777071,-0.2136548675433121,-0.13777602051601945,-0.2781924239644368,-0.5424162450759862,0.7601124744169386,0.8338785057920425,-1.522612740225895,2.3940368756607966,-1.190519781619661,0.8085563204706958,-0.0538668349200029,-0.6289327961816908,0.7350734293740209
0.04,0.35,0.15,0.25,0.21,-0.0753470682751799,0.00638090521233634,0.31233687282735867,-8.98151841347e-05,-0.5940606992497327,0.033944698622244036,-0.009886850553898674,0.0324917996773992,0.052153136573197575,-0.2996893261164376,-0.010465937591936003,0.33754415852031433,-0.2063018156911351,0.09322039162731055,-0.25773173800533883,-0.0396530461972858,0.2114800143744555,0.08507124894805805,0.12134778376635337,-0.035034216475225206,-0.02047074754643614,0.5960910391176063,-0.0457184555137736,0.09610507118088837,0.24470057539311785,0.03138454306348736,-0.09242464513068402,-0.07566720938345502,-0.3095968424314882,-0.4249616089363836,0.02891366911559504,-0.029871520645167106,-0.1021695186877473,-0.31822094900964076,-0.09733404245488102,0.026768990998663558,0.846456555119686,-0.3578538703283431,0.1855052532821001,-0.310471182118389,-0.037222411619103356,0.18524478987759585,-0.17582631346625924,-0.5854080019174863,-0.013857643924008506,-0.063086170808842,-0.560447906600876,0.05891001384605713,0.11128997596567815,-0.02012341904511563,-0.3507798046693523,-0.19098654179749547,-0.04373494114078502,0.3432117844163559,0.8707074826314027,-0.8712657628185234,-0.5186823616818411,0.39040574695371755,-0.6270695810492616,-0.4734575066430984,0.0086157109085849,0.1662426589371954,-0.2282505516198877,0.8496525774910069,0.4729372862210421,-0.7547313824029421,-0.2338069091787471,0.0848703144703995,-0.8204718017037141,-0.3307005321299323
0.26,0.19,0.11,0.21,0.23,-0.016895972910305816,-0.0435988027936391,-0.06984204605720223,-0.03668685515546106,0.23736663851430656,-0.08309882932175684,-0.09988213157205657,-0.02548148180001728,0.05849560689872615,-0.6327692893345968,0.21116934468784182,0.4131878083060876,-0.0372965676147733,-0.02659844986857467,-0.21758816702227723,0.011558387197543915,-0.13808689428800514,-0.13189309445727043,-0.07588445622722298,0.3749275721709708,0.02781885712601445,-0.10643985691306772,-0.02431301727220718,-0.05602630607227504,-0.006093922825082092,-0.3789458663570819,0.1722108249817709,-0.133242812486852,0.17829877562832405,-0.3702448025482965,-0.1909874872283566,-0.20456400272135608,0.15481720241957445,0.06975733678257892,-0.23331234156310796,0.23247227338389756,0.03589804433223899,-0.04368248352302129,-0.3229651628706222,-0.005443763107581122,0.13635771883723555,0.036321073567912046,-0.029519225196457336,0.457758234980248,0.07591404781736688,0.13050729373139794,-0.032740698669401797,-0.08552243417572805,0.009850030115507065,-0.48866284915149505,0.07034296159769837,-0.7827361251297013,0.3428739684883042,0.04062151439601619,-0.16505424595661758,-0.5319238807821354,-0.40428929231066724,-0.10372109178508807,0.6768318500063052,-0.4665686581497199,1.0704765985939704,-0.3681320019862896,-0.3233324728342985,0.943962819479753,-0.7112728851956163,-0.1483248547029097,-0.3270534600739039,0.2158510620488958,1.9432726802578293,-0.2642015238097652
0.0,0.04,0.32,0.5,0.14,-0.0,0.0038297369866707245,0.40477297620011166,0.10692928511733706,0.000591864841587068,0.0,-7.1607458690280005e-06,-0.04793108629280714,-0.00209223890266695,-0.003368838836933108,-0.0,-0.06449761947265065,0.10661892159238637,-0.2145460750308776,0.04298966171733805,0.0,-0.034503585277876704,-0.8061872315331325,-0.05898927358968105,-0.009288413696069522,-0.0,-0.045138755841845804,0.1307743453874625,-0.5009233743849669,0.23747294925987986,-0.0,0.05754120001412564,0.17994325348129483,0.189582680134765,-0.18043532011664284,-0.0,0.08253002760548263,-0.4273278999870687,-0.39420847181925694,0.060441763554423364,-0.0,-0.015204649664606535,-0.030250250217941536,0.15323868239935204,0.10742922089593936,-0.0,0.008610202627016792,0.6943259953433849,-0.0343901401885153,-0.2553158454287707,-0.0,-0.03572097997713211,-0.024192683905396,-0.1341581162685634,0.24165471697965166,0.5161238631457065,-0.05339932477827622,-0.12943511119380385,-0.9089685040967598,-0.1778148355794704,0.2466318135135426,-0.6785645806464197,0.21521300341274333,0.41323021235311574,0.04758293682856016,1.964844767898232,1.2974618930682371,0.6082875052184316,0.2148721025667599,-1.0085954660525442,1.331779833596412,0.5870164708099228,1.7507405375832563,1.245808282715565,1.9736346692254048
0.5,0.14,0.0,0.16,0.2,0.33343098412846156,-0.24064535660890587,-0.0,-0.059020488813234476,-0.15930629152245884,-0.5747347067459556,0.08373528795024797,0.0,-0.10074378049200937,0.02457963942393266,-0.4235985066078981,0.26432927416532753,0.0,0.23476115316134585,-0.01934795588629128,0.6695910991296575,-0.0237895645342362,0.0,-0.10486942310223879,0.01131729686862332,-0.08690583167837095,-0.06834174677290714,0.0,-0.13154944665185955,-0.05659760861412372,-0.5630241411881304,0.12399593283810643,-0.0,0.07664475629147434,0.00391882129856818,0.5905184473043966,0.13144653614137514,0.0,0.07687120222674171,0.22199989594383235,0.17698479992306015,-0.1474564664047191,-0.0,-0.05051929827839758,-0.33046940845287903,0.37523493250145973,-0.07220507023415933,0.0,0.08052360354792626,0.33740401369114836,0.2758848115335721,-0.01681392668262478,0.0,0.07040549710493033,-0.18590406584820088,-0.12554115281613765,-0.5671635598637843,0.056143964832484,0.5522494083618059,-0.34339463371726137,-0.3584646307599814,1.0208360816163458,-0.35146037321293555,0.720957479506375,0.14357231610767676,0.11502846361226,-0.3735406524004958,0.2256741972546745,0.6827959955109195,-0.673572809745235,-0.2562112734241616,0.2114929461164947,0.4110782321826526,-0.144103708329093,-0.7360278209385671
0.01,0.2,0.34,0.34,0.11,-0.00657102501060854,-0.0696752622548757,0.10203608381541454,-0.2259145557833796,0.11352317494162487,-0.006147008378884805,-0.01209513184781538,-0.1478371935971915,-0.934434920666976,0.14004584980812054,0.011947415383777485,0.5101035854387542,0.11210520352691533,0.07408720061630152,-0.08669709176782679,-0.000215503478306888,0.27024387702653185,-0.4382232651815643,-0.08838228062056437,0.09758993395823501,-0.008230844735723608,0.16989020188299325,0.49928921221345607,0.201880574543758,0.19080301113730577,0.011866943516955848,0.06993191952554823,0.04213000306398519,-0.11919742122764002,-0.35367304618092044,-0.000686024448794561,-0.19581499016736784,0.3185186386394583,-0.04824447166055314,0.15875469584694957,0.001004781987284442,-0.06016834064028992,0.5833833236169711,-0.20541425840242655,-0.10671325790401562,0.006937418106346671,-0.06063889144617812,-0.48159674370436306,0.09820084040576689,-0.12187809450971811,0.00810866623218935,-0.1342697822281768,0.02034659354452537,0.14682338380342738,0.14809674545034038,-0.08660158429182443,-0.9604684046827472,0.6215463131979218,-0.1589872382956687,1.0536321550417895,-0.3489416013020712,0.2325278482096923,0.21209224865752344,-0.5589754711481458,0.18910560680230568,0.174080383554319,-0.3197245807791515,0.6471430980223976,-0.1333503293916847,0.0262849738815678,-0.3609156488966018,0.6252348700713711,0.8577298987855185,-0.3307545458122793,0.0980322047417002
0.24,0.26,0.0,0.5,0.0,-0.19751981368208232,-0.2040115069742051,0.0,0.3335713495031716,-0.0,0.4050375776271508,0.21713571698199133,0.0,-0.0319235974210957,0.0,-0.07285070156532568,-0.3122000520627428,0.0,-0.27097011700350926,-0.0,-0.6534494397658263,-0.09891467100776656,0.0,0.8815575840271744,0.0,0.1815044194911465,-0.0786899048390591,0.0,0.0391062701427347,0.0,0.2951354241970015,-0.17295372590373773,-0.0,0.6065407168380494,-0.0,0.22202439791089804,-0.17806696806681271,-0.0,-0.13596048898341526,0.0,0.3108670132013418,-0.18808645963565934,-0.0,0.20255137702034776,0.0,-0.24339404680957152,0.17168546204761875,0.0,0.7771416230540918,0.0,0.1561905809448367,-0.3182352308149711,-0.0,-0.1349269483120977,0.0,-0.0679599711531158,0.5902496971880464,-0.6560208706315778,0.12919347325358166,0.14192078479482212,0.7287224151313132,-0.09200305913932993,0.3253319305860302,0.7054330382921391,-0.2969715981822321,-1.3842938188762026,-1.05962795744244,-0.3832157982145264,-1.4464390832349858,-0.57651516869212,-0.3233372333869562,-0.3858875933768025,-0.500225807114875,0.0867979135057225,0.0194174350712758
0.05,0.25,0.22,0.45,0.03,0.03002269525932677,-0.28360045120106,0.002803151858424808,0.8549762756012479,0.030960865893170417,-0.0278169301084826,0.466474511990348,0.16505131852756694,-0.16148078308599453,0.03819432267494196,-0.018119935270597732,-0.1684511061122782,-0.12373229827741825,-0.5765492567737932,0.004401142658295699,0.004761446892060751,0.1867089854548809,-0.1299582157036776,-0.6554459617826386,0.002563465487953458,0.027737016094922073,0.16541238642834621,0.17231481182980096,-0.42681091413659383,-0.012570331423935113,0.04274262636017815,0.2786904424250782,-0.09664070355805254,-0.6810908526255597,-0.021035775758903485,0.01093957489692099,-0.08439507436845248,-0.09835049254852318,0.04247943659736948,-0.057135143081417525,0.0342595881317324,0.26149094251657373,0.04548356125657344,0.11597595077696167,0.035754105624173485,0.10010897098364009,-0.35567325054472015,-0.2538197814199999,-0.2079662355470431,-0.004060682790229836,0.05792876028854718,-0.4226258232154172,-0.20764898997379522,0.2416082374760137,0.030296288530588782,0.6351625374111098,0.48042243999837975,-0.8824514537757917,-0.591370279651421,-0.0739170312074597,-0.47733426315725935,-0.1864616985041027,0.4929641483060147,-0.721410979318353,-0.3004415268940627,-0.3818427415567724,-0.3535286458679347,-0.0995699707455775,-1.109098602275243,-0.0719758610689017,-1.2177944380379544,-0.1075751838172763,-0.5679845625660954,-0.9913004110611734,-0.1793911943579586
0.5,0.08,0.0,0.31,0.11,0.7253990218236509,0.05937974701964998,0.0,0.05101434967278263,0.11274041516693756,1.2703972118366964,0.05508433284265211,0.0,0.12467732430828041,0.04540560583125546,0.20983138116049466,-0.0976769725479296,-0.0,0.22784954405621488,0.15816891613033984,0.0196889875642825,-0.015767100942551383,-0.0,-0.7155924071568643,-0.024583389191097597,-0.6852594969498804,0.1103506642326062,0.0,-0.5139012043246767,0.06212825049131686,0.3496085437474102,-0.07622509933473565,-0.0,0.6077447416431581,0.06759736334074878,-0.8585370974044207,-0.0711409201980724,-0.0,-0.20318078400736356,0.20049070401495286,0.23825347353304585,-0.05406757896711376,-0.0,0.007450277816155313,-0.04967681977474545,-0.2806622168214069,-0.1096193856182339,-0.0,0.1040384606871608,0.14699913861294658,-0.24322797245849,-0.099191178681538,-0.0,-0.025659144136229804,-0.026701899483304252,0.9485335336830211,1.4955644748188843,0.49817286879911976,-0.7362539097262308,-1.0266817865506341,0.9487255493965814,-0.9323680975949038,0.14195935260734197,-0.13924400313953342,-0.3947801947595621,0.6825233790958334,0.6262483766653578,-1.0677599184961568,-0.8297951933085742,0.3035543231159468,0.8402299145911938,-1.0576433579888556,0.0575033873227165,-0.2064921688248521,-0.5471320871595432
0.0,0.08,0.5,0.28,0.14,0.0,-0.045887022152864845,0.43332095079313476,-0.18722557949914795,-0.28105096232439636,0.0,-0.031784413500397506,0.1947885851857142,-0.34688395306017444,0.11418595840796228,-0.0,-0.026702798116614572,-0.6876727189704503,-0.36337605441771154,-0.06455099544017082,-0.0,0.07224199372417037,0.9229865076163672,-0.015997672770368915,0.06898204497042913,0.0,0.07934170418522739,0.35052707423657997,0.392119255626734,-0.088152752893559,-0.0,-0.055261737117297684,0.974747890160536,-0.05756125864013037,-0.007673094343688999,-0.0,-0.06771625786804784,-0.6406550719808921,0.2091800125529813,-0.12097695979899079,-0.0,-0.11023531279275993,0.7968880223331023,-0.1642893804163551,-0.19417836204777056,0.0,-0.01283479916468796,-0.453916152244304,-0.4806761048965176,0.01112493896158463,0.0,-0.040040800178136875,0.600689708133254,-0.19424625638864673,-0.0946228648607392,-0.08084261318327438,-0.06969382296689547,-1.1423025669449474,1.0482128735405978,0.7338352811549824,0.8542518000594189,-0.6201682770949494,0.32818496707621675,-0.9363021173439249,0.2717797867057312,0.6118996687812926,1.071109873233744,0.488749416768582,2.0793130403442635,0.1007493073066145,2.0260713653109392,0.4696653693432262,1.3658473910676805,-0.3404022458889413,0.5509964643138502
0.0,0.5,0.02,0.48,0.0,0.0,-0.19761219234294325,-0.012798471954281854,-0.024892661831372544,0.0,0.0,0.27488396372279306,0.008535318608172962,0.06990491225519851,0.0,0.0,-0.6759445928367037,0.02356284508533206,-0.47679963349827265,-0.0,0.0,0.0236904728128342,0.018117183076682156,0.6686307960790536,-0.0,-0.0,0.17636765066947596,-0.017571747988187832,-0.4113960288350474,-0.0,0.0,-0.4712770365382497,-0.01634417643849664,0.08039606080106472,-0.0,-0.0,1.0583805195218483,-0.0203272611602979,-0.2130935476650127,-0.0,0.0,0.42914495858474233,-0.027929522791067713,-0.5133849722802587,0.0,-0.0,1.0352887410438125,-0.007183662948210616,0.15917832336994453,0.0,-0.0,-0.15809190551491975,0.005183495753725346,-0.15979109961312546,0.0,-0.23530332612859764,0.35332419458616454,-1.1291813812496443,0.71043845196857,-0.25260012615375926,-0.4072251521756816,0.8249597106965378,-0.11216953648658406,1.1872834014655465,-0.3126995093743199,-1.899894622895549,-1.551815145135124,-0.3907583544647082,-1.2034088442639876,-0.2336049079466104,-1.919056159726044,-0.3931823915760823,-1.746372249160552,-1.5468792994759646,-0.5493349528595899
0.0,0.09,0.48,0.22,0.21,-0.0,0.1528919386644064,0.2542646312288741,0.29582612440161277,0.07418173898866107,0.0,-0.14522705578061287,0.5214862273586882,-0.36654697350060117,0.26736025872459374,0.0,-0.15989290258826422,0.03547020621236222,0.0521317101217374,0.30195883988519423,0.0,0.006097807911866931,-0.3615193475796422,0.11124794316292376,-0.20339801379799985,-0.0,-0.0048636102525035935,0.6566485358186844,0.16940971373851413,-0.33688167425604826,-0.0,0.07698697223406789,-0.22966393943359917,0.1678746880396208,0.008993608477981365,0.0,-0.19200866181133242,-0.05308435075561987,0.21862704151088797,-0.3870716198195319,-0.0,-0.064021134907982,-0.237677342037942,-0.1878567880142853,-0.027780434587732113,0.0,0.14197126250245437,-0.31028262081512403,-0.23363730707978067,0.3452681812128995,0.0,-0.01753184434370031,-0.08759968902690571,0.05395798595963406,-0.37988027809421254,0.7771644332835544,0.2770724568020679,0.22966785363102962,-0.4475716103028514,0.4843129650486467,0.024191329318070887,-0.4135375908755963,-0.5173356995479415,-0.05668048417955085,-0.4310538255051845,1.9786831976220247,2.1742041252109185,0.993643560909524,0.8242613584940381,-0.4464365395672133,1.2417734674160483,0.9650773166161384,0.3105377030358063,0.599283741578086,-0.0490090807364318
0.03,0.29,0.3,0.15,0.23,-0.04821546507566004,0.1615500622861921,-0.04200996445151808,0.033281130704359035,-0.06395569028116042,-0.0055062487371723085,0.2946479154875687,0.24259112715671335,0.12277471473376712,0.2928231405078884,-0.04214444459785337,-0.14100017141161425,-0.04016409749935155,0.1388379606481728,0.23104809279597166,-0.016944836826521033,0.38594560375945497,-0.2280233728138912,0.06063986994563169,-0.1541730317838257,-0.004602031069095869,-0.08124883801408908,-0.166405016678902,0.12859075494061897,0.06636117942513102,-0.004739875421637471,-0.042144935812768666,-0.010248203964880019,0.07568791732206206,0.08141327247155693,-0.031154710562657457,0.007563266869873328,-0.4592933093541427,-0.21613163335724075,-0.1951876931533554,0.02113873359157075,-0.34032978117372775,-0.027063692990715326,-0.11924146850725645,0.162816693301894,0.020865961352761305,0.411990556020015,0.40058992919993514,0.2511693609462135,0.04025003150650393,-0.001614327441560373,-0.22217065731247604,0.155737098636714,-0.11159504852055406,0.3860857595827701,0.04065007318221257,0.9473306491487652,0.1465773399353253,0.047444232280848736,-0.05730395139633697,0.09996817459433283,-0.894204079557523,-0.3026795157782348,1.124865839025429,0.20644282494489363,0.6334923910227369,1.8824074353645417,-1.1349572378159554,0.6501501425148157,-0.5647506061402243,0.8552309756212529,-1.1236137069214835,0.2165827980688867,1.841135695446213,-0.3988516897251338
0.33,0.28,0.0,0.23,0.16,-0.36197753627485757,0.17286511970703675,-0.0,-0.2840424924774924,0.05365292877164563,0.3671444822779348,-0.23364762765386368,-0.0,-0.06713501227988398,0.05021644922985329,-0.1566247768542942,-0.09820182708895164,0.0,0.037890095352346644,-0.1431956607408648,-0.057377481225511395,0.16347971832672195,-0.0,0.019512002019771324,-0.04225703407013747,-0.26247176657309584,0.3304234613142243,0.0,-0.3179204906214444,-0.05077903727962507,0.3160880539546138,-0.40128705737986414,-0.0,-0.07331803340043883,-0.0777220730568419,-0.4339640559901751,-0.18389106130190644,-0.0,0.371702953631094,0.0969043693793346,-0.506251596881922,-0.19840479908839698,0.0,-0.0067725649346355886,0.25832191626377365,0.10450231375612078,0.18643389336847496,0.0,0.14301634851115275,0.08881828177735372,0.024959714432636972,0.052455590373446596,0.0,0.039316922583826235,-0.1705670194323511,-0.4195019802736676,0.1165782915740404,-0.360132169331764,0.0833572050508444,-0.300747833159941,-0.23623910988253105,-0.1492477942816529,-0.4531070446411809,0.5227708374131022,-0.05383479204244132,-0.5882262193340696,-0.1766657773234218,-1.771274710558545,-0.27844300937437,0.1992775186787155,-0.4845607579928561,-1.7479532832382134,-0.7128682945244317,0.9752867725659188,-0.825932277321732
0.07,0.2,0.16,0.5,0.07,-0.009085154292533823,0.4593161470448597,-0.10532936525485406,-0.6986419782169045,-0.08746106584825722,-0.0878532229506272,-0.299647731638235,0.0009534219684688961,0.26257820306361573,-0.030731873566348558,0.03367074874332418,-0.18439590775753736,-0.052379563602753296,1.3871443964322154,-0.07454983438207394,0.11151351474126771,-0.036701422274071936,-0.11552937580933904,0.4835364070841929,-0.16283134797707707,0.06537638100481037,0.1331475481683175,-0.3160254724208411,0.4376189851618524,0.1326607553003914,0.038334919191450385,0.19540262085905977,-0.201912215482404,0.00985459902415845,-0.12065332679730183,-0.043793193513476415,-0.21671550291678243,-0.00011720990162545601,-0.36111879188300305,0.03944368275280605,-0.03369719765433775,0.07632173419375438,-0.03471858025948479,-0.38304464472733546,0.019804657418831185,-0.11582970899416647,-0.14494544689700836,-0.31703645920335205,-0.1740324619427515,0.010615034533878916,-0.010555554617421059,0.11023043761457707,0.2991481042807064,0.1492846304477515,-0.014833382655103958,-0.44120141656768996,-0.15470120312312613,1.1094898394331751,0.2799877757649726,0.45277819721453055,-0.07897340320503723,-0.5823010154620812,-0.3553340310285724,-0.7412290425033995,0.53327423507051,-0.3588184576197697,-0.0379338941990559,0.4814354228290128,-0.0281581364042383,-0.0698368496958277,-0.3466722172114945,0.4626877362830426,-0.5423738018663922,-0.6753703925506966,1.2874420036607883
0.07,0.12,0.48,0.23,0.1,0.17593289369414442,-0.20626744852191928,-0.03321180658430309,-0.4958716643793245,0.09612874717034861,-0.017162784630517066,0.21979096063906148,-0.41872549486015037,-0.12941957427097245,0.12129803077532367,-0.0514482627893953,-0.1562861326147516,-0.2643514101854343,0.3430062369883491,0.12783630231934281,0.040785886506067244,0.1711102154875294,-0.41129008141839346,0.18627526965868452,0.06894205669785596,-0.06337600714142239,0.03224061468184725,-0.3015222182791313,0.4993052768432392,-0.11003539601456198,-0.00528089777318605,-0.1745434026875507,0.3738759016396661,-0.15845275311971907,-0.046473841313670515,-0.06248002044475152,-0.17036980949050365,0.22466087124600392,-0.014975410024003774,0.08363746853460997,0.020489064836529677,-0.0808325243638762,-0.16959048722450928,0.05504304315483049,-0.035344912680599964,-0.007908781420576912,0.18230709904308726,0.1634232753033626,0.1798263459206764,0.048644999577662634,0.0041796940042926395,0.038499708721740744,-0.12695798595168845,-0.0038299316993192834,0.1244461152568628,-0.46328927862105385,-0.22421886234725472,-0.0012432662818892826,0.055823346931743636,0.056612270089970815,-0.010874993254460223,0.060473099821354966,-0.21023581627762528,0.566292938424212,0.03633760033188846,-0.377309462854162,-0.0217079429564394,0.6647423959394875,-0.1732508163869236,-0.2775883293053884,0.2903425360246211,0.6425203701522777,0.1814594691092932,0.3586057836655892,-0.9616838760871236
0.24,0.13,0.0,0.5,0.13,0.29563781870426004,0.12980021731936361,0.0,-0.5452427737187977,0.1341637522037385,-0.6081046042334257,-0.04185146784188912,-0.0,1.4911329847142425,0.08030920746449613,-0.40694257244940435,-0.2361218443948722,0.0,-0.39886461214147295,-0.17910382566323735,0.1788314518575816,-0.11390226670659852,0.0,0.37452423760299375,0.008467978515180823,-0.4126124291630726,-0.04000928412786106,-0.0,0.3450536338457512,-0.06085646787112187,-0.016416952363599285,-0.043315614458295924,-0.0,0.07575952521193274,-0.05552370724586451,0.19544978917241296,-0.024925987598206564,0.0,0.3056594701658416,-0.020959692888372784,-0.20679015350294996,-0.092407761623164,0.0,0.25515987594766276,-0.11129254081157922,0.08523929253180859,0.15698154965414296,-0.0,0.619618987221332,-0.01842901230537284,0.055001870720071365,0.12011408545196943,-0.0,-1.2015532700420348,-0.017367351076247133,0.014359014508564416,0.9214861201034238,-1.2210328546489868,0.44792140126915764,-0.16842454731630435,-0.03949674885582697,0.4552235788516752,-0.1553305799900304,0.8434108171019107,-1.0438046649462411,0.9726532160636858,1.4846011973997415,0.775595116586095,0.9330808684810512,-0.5791889329084569,0.2736746904356626,0.7511494302937458,0.6979187520193574,1.1305504257996897,1.2638988764915362
0.08,0.22,0.03,0.5,0.17,-0.0831998449390448,-0.17963359306822843,-0.010558786783424878,0.2491066013699953,-0.2546175454809655,-0.03314940364941328,0.1482799557823901,-0.030183734444856645,0.4360972717791429,0.21643449515800448,-0.01698166674991491,0.2505758757155124,0.007203525998838915,0.8402073495775085,0.20235346324309392,-0.019596335894502912,0.11350853466116835,-0.028090477751756375,-1.3950221414173953,0.006530360279518068,0.13676417227494514,-0.2090829170702879,-0.01704276955187307,0.5799170568756356,0.28425476186951837,-0.10463509952704358,0.0513196696939021,-0.010001545437629268,0.02978580430960695,-0.05646702762998375,0.01527099582654412,-0.39945949875258646,0.03427446080874998,-0.23830517211959096,0.3292431127279904,0.0997704566777346,-0.07657358595557676,-0.041400027627226464,1.14931780275131,0.299038000221609,-0.16862905804100695,-0.02309024504732295,0.031509943457400776,-0.6913890906082134,0.06851369608106243,-0.014137900385776626,-0.12190492679346603,-0.040207772118011124,-0.33482327963101916,-0.011695711288380758,-0.2789031689016683,0.7374785846252676,1.2833585477850389,-1.3226700601229682,0.7748103043979381,-0.08999819859114755,-0.258976101508893,1.4301526460678504,-0.7830847541580801,-0.5227695902166537,0.7128247683186292,1.6428042220152472,0.6514857819240152,0.0661521055845078,-0.9154147831131206,0.4967207695897026,0.6295165994492125,1.903234324149504,1.1471444699315532,1.6550452173561176
0.0,0.0,0.5,0.5,0.0,0.0,-0.0,0.4495576462193414,-0.3938474778359596,0.0,-0.0,-0.0,-0.7782341061236812,0.5410042159022848,0.0,-0.0,0.0,0.33779131609304747,0.13528298519943524,-0.0,0.0,0.0,0.8936079494476603,-0.36067411471206773,0.0,0.0,-0.0,0.6308085284662087,0.16382864223953744,0.0,0.0,0.0,0.2209562519618311,0.05020313655323755,-0.0,-0.0,0.0,-0.1774560575356828,1.364423171459561,-0.0,0.0,-0.0,-0.3257373945403077,0.5136006815527784,0.0,0.0,-0.0,0.3975354927158928,0.04404874583464285,0.0,0.0,0.0,-0.7143346777115517,0.14800324370852885,0.0,0.05571016838338183,-0.2372298902213964,0.47307430129248274,0.5329338347355925,0.7946371707057461,0.27115938851506866,1.1869671139238782,0.18786328701247068,0.44158423855053563,-0.5663314340030228,0.1230213497458325,-0.1839674553825993,1.4781956594060377,0.690050629510053,3.237208421283384,0.4441412930499892,1.4408250252649022,0.8685595918813959,0.066473425344216,-0.0776463348370416
